Player,Points Per Game,Assists Per Game,Rebounds Per Game,Steals Per Game,Blocks Per Game,Field Goal %,Three Point %,Free Throw %,Minutes Per Game
Carlik Jones,0.026143790849673207,0.09259259259259259,0.04081632653061225,0.08000000000000002,0.0,0.111,0.0,1.0,0.08470588235294117
Carlik Jones,0.02287581699346405,0.15740740740740738,0.06802721088435375,0.12,0.0,0.0,0.0,1.0,0.12470588235294117
Carlik Jones,0.032679738562091505,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.023529411764705882
Damian Jones,0.2647058823529412,0.1111111111111111,0.2993197278911565,0.2,0.28571428571428575,0.658,0.345,0.718,0.40470588235294114
Derrick Jones Jr.,0.1830065359477124,0.05555555555555555,0.22448979591836735,0.2,0.21428571428571427,0.538,0.328,0.8,0.3905882352941177
Herbert Jones,0.3104575163398693,0.19444444444444445,0.2585034013605442,0.68,0.28571428571428575,0.476,0.337,0.84,0.6799999999999999
Jemerrio Jones,0.06535947712418301,0.0,0.10204081632653061,0.2,0.0,0.667,0.0,0.0,0.15294117647058822
Kai Jones,0.032679738562091505,0.018518518518518517,0.034013605442176874,0.0,0.03571428571428572,0.643,0.5,0.375,0.047058823529411764
Mason Jones,0.22222222222222224,0.09259259259259259,0.17006802721088438,0.2,0.0,0.467,0.25,0.8,0.27764705882352947
Tre Jones,0.19607843137254904,0.31481481481481477,0.14965986394557826,0.24,0.03571428571428572,0.49,0.196,0.78,0.36705882352941177
Tyus Jones,0.28431372549019607,0.40740740740740744,0.163265306122449,0.36000000000000004,0.0,0.451,0.39,0.818,0.47529411764705876
DeAndre Jordan,0.14052287581699346,0.037037037037037035,0.3741496598639456,0.12,0.25,0.643,0.0,0.55,0.2823529411764706
DeAndre Jordan,0.13398692810457516,0.037037037037037035,0.3673469387755103,0.12,0.28571428571428575,0.674,0.0,0.462,0.27764705882352947
DeAndre Jordan,0.1503267973856209,0.046296296296296294,0.39455782312925175,0.04000000000000001,0.21428571428571427,0.593,0.0,0.714,0.2917647058823529
Cory Joseph,0.26143790849673204,0.3333333333333333,0.18367346938775514,0.24,0.10714285714285714,0.445,0.414,0.885,0.5552941176470588
Georgios Kalaitzakis,0.21568627450980393,0.08333333333333333,0.108843537414966,0.32000000000000006,0.07142857142857144,0.463,0.385,0.467,0.3647058823529412
Georgios Kalaitzakis,0.05882352941176471,0.0,0.06122448979591837,0.04000000000000001,0.03571428571428572,0.455,0.5,0.444,0.10117647058823528
Georgios Kalaitzakis,0.5718954248366014,0.2777777777777778,0.22448979591836735,1.0,0.10714285714285714,0.464,0.364,0.476,0.9529411764705882
Frank Kaminsky,0.3464052287581699,0.12962962962962962,0.3129251700680272,0.36000000000000004,0.28571428571428575,0.545,0.333,0.9,0.4494117647058824
Luke Kennard,0.3888888888888889,0.19444444444444445,0.22448979591836735,0.24,0.03571428571428572,0.449,0.449,0.896,0.6211764705882352
Braxton Key,0.23529411764705885,0.09259259259259259,0.30612244897959184,0.36000000000000004,0.35714285714285715,0.458,0.286,0.538,0.39764705882352935
Braxton Key,0.032679738562091505,0.046296296296296294,0.06802721088435375,0.2,0.0,0.5,0.0,0.0,0.047058823529411764
Braxton Key,0.28104575163398693,0.10185185185185186,0.36054421768707484,0.4,0.42857142857142855,0.457,0.3,0.538,0.47529411764705876
George King,0.00980392156862745,0.0,0.08843537414965988,0.0,0.0,0.0,0.0,0.5,0.08941176470588234
Louis King,0.14705882352941177,0.08333333333333333,0.0816326530612245,0.08000000000000002,0.03571428571428572,0.319,0.296,0.7,0.2211764705882353
Corey Kispert,0.2679738562091503,0.10185185185185186,0.18367346938775514,0.2,0.10714285714285714,0.455,0.35,0.871,0.5270588235294117
Maxi Kleber,0.22875816993464054,0.1111111111111111,0.40136054421768713,0.2,0.35714285714285715,0.398,0.325,0.708,0.5552941176470588
Brandon Knight,0.20915032679738566,0.14814814814814814,0.108843537414966,0.08000000000000002,0.0,0.4,0.235,1.0,0.2823529411764706
Nathan Knight,0.12091503267973858,0.05555555555555555,0.1564625850340136,0.08000000000000002,0.07142857142857144,0.511,0.308,0.733,0.14588235294117646
Kevin Knox,0.10130718954248367,0.027777777777777776,0.10204081632653061,0.04000000000000001,0.03571428571428572,0.365,0.278,0.727,0.15058823529411766
Kevin Knox,0.11764705882352942,0.018518518518518517,0.11564625850340136,0.08000000000000002,0.03571428571428572,0.375,0.357,0.7,0.17647058823529413
Kevin Knox,0.08823529411764706,0.037037037037037035,0.08843537414965988,0.04000000000000001,0.03571428571428572,0.356,0.192,0.75,0.12941176470588237
John Konchar,0.1568627450980392,0.1388888888888889,0.3129251700680272,0.24,0.10714285714285714,0.515,0.413,0.551,0.39764705882352935
Furkan Korkmaz,0.24836601307189543,0.1759259259259259,0.17687074829931976,0.2,0.03571428571428572,0.387,0.289,0.81,0.4729411764705883
Luke Kornet,0.06535947712418301,0.05555555555555555,0.1292517006802721,0.08000000000000002,0.07142857142857144,0.481,0.0,0.667,0.1388235294117647
Luke Kornet,0.06535947712418301,0.046296296296296294,0.10204081632653061,0.0,0.17857142857142858,0.2,0.0,0.667,0.15294117647058822
Luke Kornet,0.0,0.0,0.06802721088435375,0.0,0.0,0.0,0.0,0.0,0.047058823529411764
Luke Kornet,0.07189542483660132,0.06481481481481481,0.14285714285714288,0.12,0.07142857142857144,0.571,0.0,0.667,0.14352941176470588
Vit Krejci,0.20261437908496735,0.1759259259259259,0.23129251700680273,0.24,0.10714285714285714,0.407,0.327,0.864,0.5176470588235293
Arnoldas Kulboka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03529411764705882
Jonathan Kuminga,0.303921568627451,0.08333333333333333,0.22448979591836735,0.16000000000000003,0.10714285714285714,0.513,0.336,0.684,0.37411764705882344
Kyle Kuzma,0.5588235294117648,0.32407407407407407,0.5782312925170069,0.24,0.32142857142857145,0.452,0.341,0.712,0.7623529411764706
Anthony Lamb,0.0,0.09259259259259259,0.034013605442176874,0.0,0.0,0.0,0.0,0.0,0.07058823529411765
Jeremy Lamb,0.238562091503268,0.12962962962962962,0.1904761904761905,0.24,0.14285714285714288,0.383,0.324,0.84,0.36941176470588233
Jeremy Lamb,0.23202614379084968,0.12037037037037036,0.163265306122449,0.24,0.14285714285714288,0.373,0.333,0.838,0.3458823529411764
Jeremy Lamb,0.2581699346405229,0.16666666666666666,0.2380952380952381,0.2,0.17857142857142858,0.403,0.302,0.846,0.42117647058823526
Jock Landale,0.16013071895424838,0.07407407407407407,0.17687074829931976,0.08000000000000002,0.10714285714285714,0.495,0.326,0.829,0.23294117647058823
Romeo Langford,0.14705882352941177,0.037037037037037035,0.1564625850340136,0.2,0.10714285714285714,0.435,0.341,0.548,0.35529411764705887
Romeo Langford,0.15359477124183007,0.037037037037037035,0.163265306122449,0.2,0.14285714285714288,0.429,0.349,0.588,0.3647058823529412
Romeo Langford,0.0915032679738562,0.046296296296296294,0.06802721088435375,0.12,0.0,0.571,0.0,0.375,0.23058823529411768
Zach LaVine,0.7973856209150327,0.41666666666666663,0.3129251700680272,0.24,0.10714285714285714,0.476,0.389,0.853,0.7929411764705883
Jake Layman,0.0784313725490196,0.027777777777777776,0.07482993197278913,0.08000000000000002,0.03571428571428572,0.411,0.229,0.722,0.13647058823529412
Damion Lee,0.24183006535947715,0.09259259259259259,0.217687074829932,0.24,0.03571428571428572,0.441,0.337,0.88,0.4447058823529412
Saben Lee,0.1830065359477124,0.2685185185185185,0.163265306122449,0.4,0.10714285714285714,0.39,0.233,0.789,0.36
Alex Len,0.19607843137254904,0.1111111111111111,0.2789115646258503,0.12,0.21428571428571427,0.534,0.286,0.651,0.35058823529411764
Caris LeVert,0.5555555555555556,0.3981481481481481,0.2517006802721089,0.36000000000000004,0.14285714285714288,0.444,0.32,0.756,0.6988235294117646
Caris LeVert,0.6111111111111112,0.40740740740740744,0.2585034013605442,0.36000000000000004,0.17857142857142858,0.447,0.323,0.76,0.7082352941176471
Caris LeVert,0.4444444444444445,0.3611111111111111,0.23129251700680273,0.32000000000000006,0.10714285714285714,0.435,0.313,0.745,0.6776470588235294
Kira Lewis Jr.,0.19281045751633988,0.18518518518518517,0.108843537414966,0.2,0.0,0.404,0.224,0.833,0.3105882352941176
Scottie Lewis,0.016339869281045753,0.046296296296296294,0.0,0.2,0.0,0.0,0.0,0.5,0.058823529411764705
Damian Lillard,0.7843137254901962,0.6759259259259258,0.2789115646258503,0.24,0.14285714285714288,0.402,0.324,0.878,0.8329411764705882
Nassir Little,0.32026143790849676,0.12037037037037036,0.380952380952381,0.24,0.32142857142857145,0.46,0.331,0.734,0.5858823529411764
Isaiah Livers,0.20915032679738566,0.10185185185185186,0.20408163265306123,0.27999999999999997,0.14285714285714288,0.456,0.422,0.857,0.45176470588235296
Kevon Looney,0.19607843137254904,0.18518518518518517,0.49659863945578236,0.24,0.21428571428571427,0.571,0.0,0.6,0.4729411764705883
Brook Lopez,0.4052287581699347,0.046296296296296294,0.2789115646258503,0.24,0.42857142857142855,0.466,0.358,0.87,0.5152941176470588
Robin Lopez,0.23202614379084968,0.1388888888888889,0.2380952380952381,0.04000000000000001,0.17857142857142858,0.553,0.333,0.593,0.3764705882352941
Didi Louzada,0.12745098039215685,0.05555555555555555,0.1292517006802721,0.08000000000000002,0.07142857142857144,0.364,0.391,1.0,0.3129411764705883
Didi Louzada,0.0,0.046296296296296294,0.06802721088435375,0.0,0.0,0.0,0.0,0.0,0.058823529411764705
Didi Louzada,0.16339869281045752,0.05555555555555555,0.14285714285714288,0.12,0.10714285714285714,0.4,0.45,1.0,0.38588235294117645
Kevin Love,0.4444444444444445,0.20370370370370372,0.489795918367347,0.16000000000000003,0.07142857142857144,0.43,0.392,0.838,0.5058823529411764
Kyle Lowry,0.4379084967320262,0.6944444444444444,0.30612244897959184,0.44000000000000006,0.10714285714285714,0.44,0.377,0.851,0.7741176470588235
Gabriel Lundberg,0.10784313725490197,0.25925925925925924,0.12244897959183675,0.32000000000000006,0.0,0.263,0.375,0.0,0.2352941176470588
Timothé Luwawu-Cabarrot,0.14379084967320263,0.07407407407407407,0.108843537414966,0.12,0.03571428571428572,0.398,0.361,0.854,0.2870588235294117
Trey Lyles,0.3431372549019608,0.1111111111111111,0.3469387755102041,0.16000000000000003,0.14285714285714288,0.466,0.321,0.802,0.45882352941176474
Trey Lyles,0.33986928104575165,0.10185185185185186,0.326530612244898,0.16000000000000003,0.17857142857142858,0.456,0.301,0.784,0.43294117647058816
Trey Lyles,0.3464052287581699,0.12037037037037036,0.380952380952381,0.12,0.10714285714285714,0.489,0.365,0.851,0.5129411764705882
Théo Maledon,0.23202614379084968,0.20370370370370372,0.17687074829931976,0.24,0.07142857142857144,0.375,0.293,0.79,0.3952941176470588
Sandro Mamukelashvili,0.12418300653594772,0.046296296296296294,0.1360544217687075,0.08000000000000002,0.07142857142857144,0.496,0.423,0.818,0.20941176470588235
Terance Mann,0.35294117647058826,0.24074074074074073,0.3537414965986395,0.27999999999999997,0.10714285714285714,0.484,0.365,0.78,0.6494117647058824
Tre Mann,0.33986928104575165,0.1388888888888889,0.19727891156462588,0.32000000000000006,0.07142857142857144,0.393,0.36,0.793,0.5129411764705882
Boban Marjanovi?,0.14052287581699346,0.009259259259259259,0.11564625850340136,0.0,0.03571428571428572,0.6,0.25,0.591,0.10823529411764704
Lauri Markkanen,0.4836601307189543,0.12037037037037036,0.38775510204081637,0.27999999999999997,0.17857142857142858,0.445,0.358,0.868,0.7011764705882353
Naji Marshall,0.18627450980392157,0.10185185185185186,0.17687074829931976,0.24,0.03571428571428572,0.405,0.2,0.796,0.2917647058823529
Caleb Martin,0.3006535947712418,0.10185185185185186,0.2585034013605442,0.4,0.17857142857142858,0.507,0.413,0.763,0.5152941176470588
Cody Martin,0.25163398692810457,0.23148148148148145,0.272108843537415,0.48,0.17857142857142858,0.482,0.384,0.701,0.5952941176470588
Kelan Martin,0.18627450980392157,0.06481481481481481,0.12244897959183675,0.16000000000000003,0.10714285714285714,0.409,0.293,0.692,0.3294117647058823
Kelan Martin,0.2058823529411765,0.07407407407407407,0.1360544217687075,0.2,0.10714285714285714,0.417,0.297,0.692,0.36235294117647054
Kelan Martin,0.0,0.0,0.04761904761904762,0.0,0.0,0.0,0.0,0.0,0.023529411764705882
Kenyon Martin Jr.,0.28758169934640526,0.12037037037037036,0.2585034013605442,0.16000000000000003,0.17857142857142858,0.533,0.357,0.634,0.47058823529411764
Garrison Mathews,0.32679738562091504,0.09259259259259259,0.19727891156462588,0.36000000000000004,0.14285714285714288,0.399,0.36,0.794,0.5952941176470588
Dakota Mathias,0.032679738562091505,0.018518518518518517,0.020408163265306124,0.08000000000000002,0.0,0.333,0.333,0.0,0.04000000000000001
Wesley Matthews,0.16666666666666666,0.06481481481481481,0.1292517006802721,0.2,0.07142857142857144,0.395,0.338,0.786,0.4564705882352941
Tyrese Maxey,0.5718954248366014,0.3981481481481481,0.217687074829932,0.27999999999999997,0.14285714285714288,0.485,0.427,0.866,0.8070588235294116
Skylar Mays,0.09477124183006536,0.05555555555555555,0.06122448979591837,0.12,0.0,0.5,0.32,0.889,0.1623529411764706
Miles McBride,0.07189542483660132,0.09259259259259259,0.07482993197278913,0.16000000000000003,0.0,0.296,0.25,0.667,0.19529411764705884
Mac McClung,0.13071895424836602,0.046296296296296294,0.10204081632653061,0.2,0.17857142857142858,0.5,0.333,1.0,0.2705882352941177
Mac McClung,0.06535947712418301,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.047058823529411764
Mac McClung,0.19607843137254904,0.09259259259259259,0.20408163265306123,0.4,0.35714285714285715,0.4,0.333,1.0,0.49411764705882344
CJ McCollum,0.7222222222222223,0.47222222222222215,0.2925170068027211,0.44000000000000006,0.14285714285714288,0.46,0.388,0.682,0.7905882352941176
CJ McCollum,0.6699346405228759,0.41666666666666663,0.2925170068027211,0.4,0.21428571428571427,0.436,0.384,0.706,0.8047058823529412
CJ McCollum,0.7941176470588236,0.537037037037037,0.30612244897959184,0.52,0.0,0.493,0.394,0.667,0.7717647058823528
T.J. McConnell,0.2777777777777778,0.4537037037037037,0.22448979591836735,0.44000000000000006,0.14285714285714288,0.481,0.303,0.826,0.5435294117647059
Jaden McDaniels,0.3006535947712418,0.10185185185185186,0.28571428571428575,0.27999999999999997,0.28571428571428575,0.46,0.317,0.803,0.5835294117647059
Jalen McDaniels,0.20261437908496735,0.10185185185185186,0.2108843537414966,0.2,0.14285714285714288,0.484,0.38,0.736,0.36
Doug McDermott,0.369281045751634,0.12037037037037036,0.1564625850340136,0.12,0.03571428571428572,0.462,0.422,0.784,0.5411764705882353
JaVale McGee,0.3006535947712418,0.05555555555555555,0.45578231292517013,0.12,0.3928571428571429,0.629,0.222,0.699,0.3482352941176471
Cameron McGriff,0.15359477124183007,0.09259259259259259,0.34013605442176875,0.0,0.10714285714285714,0.357,0.333,1.0,0.3364705882352941
Rodney McGruder,0.17647058823529413,0.08333333333333333,0.14965986394557826,0.16000000000000003,0.03571428571428572,0.436,0.397,0.731,0.3247058823529412
Alfonzo McKinnie,0.11437908496732027,0.027777777777777776,0.1292517006802721,0.04000000000000001,0.07142857142857144,0.393,0.333,0.25,0.26117647058823523
JaQuori McLaughlin,0.0,0.046296296296296294,0.0,0.0,0.0,0.0,0.0,0.0,0.04235294117647058
Jordan McLaughlin,0.12418300653594772,0.2685185185185185,0.10204081632653061,0.36000000000000004,0.07142857142857144,0.44,0.318,0.75,0.3176470588235294
Ben McLemore,0.3333333333333333,0.08333333333333333,0.108843537414966,0.24,0.07142857142857144,0.401,0.362,0.818,0.4494117647058824
De'Anthony Melton,0.35294117647058826,0.25,0.30612244897959184,0.5599999999999999,0.17857142857142858,0.404,0.374,0.75,0.5105882352941176
Sam Merrill,0.13725490196078433,0.06481481481481481,0.0816326530612245,0.0,0.0,0.333,0.304,0.5,0.20470588235294115
Chimezie Metu,0.2908496732026144,0.09259259259259259,0.380952380952381,0.36000000000000004,0.17857142857142858,0.452,0.306,0.78,0.4776470588235294
Khris Middleton,0.6568627450980393,0.5,0.3673469387755103,0.48,0.10714285714285714,0.443,0.373,0.89,0.7388235294117647
C.J. Miles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023529411764705882
Patty Mills,0.37254901960784315,0.21296296296296294,0.1292517006802721,0.24,0.07142857142857144,0.408,0.4,0.814,0.6588235294117647
Paul Millsap,0.11437908496732027,0.08333333333333333,0.2380952380952381,0.12,0.14285714285714288,0.391,0.229,0.708,0.2447058823529412
Paul Millsap,0.11111111111111112,0.09259259259259259,0.2517006802721089,0.08000000000000002,0.17857142857142858,0.376,0.222,0.706,0.24235294117647058
Paul Millsap,0.12091503267973858,0.05555555555555555,0.1904761904761905,0.24,0.07142857142857144,0.433,0.25,0.714,0.25411764705882356
Shake Milton,0.2679738562091503,0.23148148148148145,0.17687074829931976,0.2,0.10714285714285714,0.429,0.323,0.836,0.48
Davion Mitchell,0.3758169934640523,0.3888888888888889,0.14965986394557826,0.27999999999999997,0.10714285714285714,0.418,0.316,0.659,0.628235294117647
Donovan Mitchell,0.8464052287581699,0.4907407407407407,0.28571428571428575,0.6000000000000001,0.07142857142857144,0.448,0.355,0.853,0.7717647058823528
Evan Mobley,0.4901960784313726,0.23148148148148145,0.5646258503401361,0.32000000000000006,0.6071428571428571,0.508,0.25,0.663,0.7717647058823528
Malik Monk,0.4509803921568628,0.2685185185185185,0.23129251700680273,0.32000000000000006,0.14285714285714288,0.473,0.391,0.795,0.6376470588235295
Greg Monroe,0.17647058823529413,0.14814814814814814,0.3129251700680272,0.24,0.25,0.561,0.0,0.522,0.30352941176470594
Greg Monroe,0.238562091503268,0.37037037037037035,0.40816326530612246,0.4,0.5357142857142857,0.591,0.0,0.429,0.4541176470588235
Greg Monroe,0.13071895424836602,0.046296296296296294,0.34013605442176875,0.2,0.17857142857142858,0.5,0.0,0.0,0.18823529411764706
Greg Monroe,0.17647058823529413,0.037037037037037035,0.28571428571428575,0.24,0.14285714285714288,0.5,0.0,0.556,0.3058823529411765
Greg Monroe,0.13071895424836602,0.09259259259259259,0.20408163265306123,0.0,0.10714285714285714,0.8,0.0,0.571,0.18117647058823527
Moses Moody,0.14379084967320263,0.037037037037037035,0.10204081632653061,0.04000000000000001,0.07142857142857144,0.437,0.364,0.778,0.2517647058823529
Xavier Moon,0.1895424836601307,0.2222222222222222,0.09523809523809525,0.27999999999999997,0.10714285714285714,0.49,0.357,0.6,0.2988235294117647
Matt Mooney,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.023529411764705882
Ja Morant,0.8954248366013072,0.6203703703703703,0.38775510204081637,0.48,0.14285714285714288,0.493,0.344,0.761,0.7552941176470588
Juwan Morgan,0.08169934640522876,0.046296296296296294,0.1360544217687075,0.0,0.0,0.667,0.5,0.0,0.3411764705882353
Juwan Morgan,0.16339869281045752,0.09259259259259259,0.272108843537415,0.0,0.0,0.667,0.5,0.0,0.6117647058823529
Juwan Morgan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07058823529411765
Jaylen Morris,0.02287581699346405,0.06481481481481481,0.04761904761904762,0.0,0.0,0.0,0.0,0.5,0.10117647058823528
Marcus Morris,0.5032679738562091,0.19444444444444445,0.2993197278911565,0.2,0.10714285714285714,0.434,0.367,0.872,0.6588235294117647
Markieff Morris,0.24836601307189543,0.12962962962962962,0.17687074829931976,0.16000000000000003,0.03571428571428572,0.474,0.333,0.889,0.388235294117647
Monte Morris,0.411764705882353,0.40740740740740744,0.20408163265306123,0.27999999999999997,0.07142857142857144,0.484,0.395,0.869,0.6799999999999999
Emmanuel Mudiay,0.04901960784313726,0.18518518518518517,0.0,0.2,0.0,0.0,0.0,0.75,0.10588235294117646
Mychal Mulder,0.13398692810457516,0.027777777777777776,0.09523809523809525,0.08000000000000002,0.03571428571428572,0.312,0.315,1.0,0.30823529411764705
Mychal Mulder,0.12091503267973858,0.018518518518518517,0.09523809523809525,0.12,0.03571428571428572,0.299,0.283,1.0,0.2823529411764706
Mychal Mulder,0.22875816993464054,0.09259259259259259,0.10204081632653061,0.0,0.17857142857142858,0.4,0.5,1.0,0.49411764705882344
Ade Murkey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trey Murphy III,0.17647058823529413,0.05555555555555555,0.163265306122449,0.16000000000000003,0.03571428571428572,0.394,0.382,0.882,0.30352941176470594
Dejounte Murray,0.6895424836601308,0.8518518518518517,0.5646258503401361,0.8,0.10714285714285714,0.462,0.327,0.794,0.7952941176470587
Mike Muscala,0.26143790849673204,0.046296296296296294,0.20408163265306123,0.16000000000000003,0.21428571428571427,0.456,0.429,0.842,0.30117647058823527
Svi Mykhailiuk,0.1503267973856209,0.07407407407407407,0.108843537414966,0.2,0.03571428571428572,0.389,0.306,0.865,0.27764705882352947
Abdel Nader,0.0784313725490196,0.046296296296296294,0.1292517006802721,0.24,0.10714285714285714,0.343,0.286,0.6,0.2211764705882353
Larry Nance Jr.,0.22875816993464054,0.16666666666666666,0.3673469387755103,0.36000000000000004,0.14285714285714288,0.522,0.329,0.702,0.508235294117647
Larry Nance Jr.,0.2254901960784314,0.18518518518518517,0.380952380952381,0.4,0.14285714285714288,0.515,0.306,0.653,0.5223529411764706
Larry Nance Jr.,0.238562091503268,0.08333333333333333,0.2925170068027211,0.24,0.28571428571428575,0.551,0.5,1.0,0.45176470588235296
RJ Nembhard Jr.,0.03594771241830066,0.08333333333333333,0.034013605442176874,0.04000000000000001,0.0,0.333,0.0,0.75,0.08235294117647059
Aaron Nesmith,0.12418300653594772,0.037037037037037035,0.11564625850340136,0.16000000000000003,0.03571428571428572,0.396,0.27,0.808,0.2352941176470588
Raul Neto,0.2450980392156863,0.28703703703703703,0.1292517006802721,0.32000000000000006,0.0,0.463,0.292,0.769,0.4376470588235294
Malik Newman,0.26143790849673204,0.09259259259259259,0.06802721088435375,0.0,0.0,0.6,0.0,1.0,0.16470588235294117
Georges Niang,0.3006535947712418,0.12037037037037036,0.18367346938775514,0.16000000000000003,0.07142857142857144,0.437,0.403,0.881,0.5129411764705882
Daishen Nix,0.10457516339869283,0.15740740740740738,0.09523809523809525,0.24,0.0,0.403,0.269,0.533,0.23294117647058823
Zeke Nnaji,0.21568627450980393,0.037037037037037035,0.2448979591836735,0.16000000000000003,0.10714285714285714,0.516,0.463,0.631,0.3764705882352941
Nerlens Noel,0.11111111111111112,0.08333333333333333,0.380952380952381,0.48,0.42857142857142855,0.533,0.0,0.7,0.5058823529411764
Jaylen Nowell,0.2777777777777778,0.19444444444444445,0.1360544217687075,0.16000000000000003,0.07142857142857144,0.475,0.394,0.783,0.3458823529411764
Frank Ntilikina,0.13398692810457516,0.1111111111111111,0.09523809523809525,0.2,0.03571428571428572,0.399,0.342,0.96,0.25411764705882356
Jusuf Nurki?,0.4901960784313726,0.25925925925925924,0.7551020408163266,0.44000000000000006,0.21428571428571427,0.535,0.268,0.69,0.6399999999999999
David Nwaba,0.16666666666666666,0.07407407407407407,0.22448979591836735,0.24,0.14285714285714288,0.483,0.306,0.716,0.2870588235294117
Jordan Nwora,0.2581699346405229,0.09259259259259259,0.2448979591836735,0.16000000000000003,0.10714285714285714,0.403,0.348,0.837,0.4258823529411765
Royce O'Neale,0.24183006535947715,0.23148148148148145,0.326530612244898,0.44000000000000006,0.14285714285714288,0.457,0.389,0.804,0.7105882352941176
Semi Ojeleye,0.10784313725490197,0.027777777777777776,0.17006802721088438,0.08000000000000002,0.07142857142857144,0.303,0.3,0.793,0.2941176470588235
Semi Ojeleye,0.09477124183006536,0.027777777777777776,0.19727891156462588,0.12,0.10714285714285714,0.257,0.268,0.769,0.33882352941176475
Semi Ojeleye,0.13398692810457516,0.037037037037037035,0.108843537414966,0.08000000000000002,0.03571428571428572,0.414,0.444,0.813,0.20705882352941177
Chuma Okeke,0.28104575163398693,0.15740740740740738,0.34013605442176875,0.5599999999999999,0.21428571428571427,0.376,0.318,0.846,0.5647058823529412
Josh Okogie,0.08823529411764706,0.046296296296296294,0.09523809523809525,0.2,0.07142857142857144,0.404,0.298,0.686,0.2235294117647059
Onyeka Okongwu,0.2679738562091503,0.10185185185185186,0.40136054421768713,0.24,0.4642857142857143,0.69,0.0,0.727,0.46352941176470586
Isaac Okoro,0.28758169934640526,0.16666666666666666,0.20408163265306123,0.32000000000000006,0.10714285714285714,0.48,0.35,0.768,0.6729411764705883
KZ Okpala,0.12091503267973858,0.06481481481481481,0.1360544217687075,0.08000000000000002,0.10714285714285714,0.435,0.346,0.727,0.24941176470588236
Victor Oladipo,0.4052287581699347,0.32407407407407407,0.19727891156462588,0.24,0.03571428571428572,0.479,0.417,0.737,0.4847058823529412
Cameron Oliver,0.3758169934640523,0.1388888888888889,0.20408163265306123,0.2,0.17857142857142858,0.667,0.333,0.667,0.48235294117647054
Kelly Olynyk,0.2973856209150327,0.25925925925925924,0.2993197278911565,0.32000000000000006,0.17857142857142858,0.448,0.336,0.775,0.4258823529411765
Eugene Omoruyi,0.05882352941176471,0.046296296296296294,0.12244897959183675,0.0,0.0,0.4,0.5,0.5,0.08235294117647059
Miye Oni,0.00980392156862745,0.027777777777777776,0.0272108843537415,0.0,0.0,0.222,0.125,0.0,0.04235294117647058
Cedi Osman,0.34967320261437906,0.18518518518518517,0.14965986394557826,0.32000000000000006,0.07142857142857144,0.432,0.357,0.664,0.49882352941176467
Daniel Oturu,0.09803921568627452,0.0,0.11564625850340136,0.0,0.25,0.5,0.0,0.6,0.18823529411764706
Kelly Oubre Jr.,0.4901960784313726,0.10185185185185186,0.272108843537415,0.4,0.14285714285714288,0.44,0.345,0.667,0.5952941176470588
Jaysean Paige,0.0,0.09259259259259259,0.06802721088435375,0.0,0.0,0.0,0.0,0.0,0.1411764705882353
Trayvon Palmer,0.0,0.0,0.1360544217687075,0.0,0.0,0.0,0.0,0.0,0.3764705882352941
Kevin Pangos,0.052287581699346414,0.12037037037037036,0.034013605442176874,0.04000000000000001,0.0,0.326,0.231,0.75,0.1388235294117647
Jabari Parker,0.14379084967320263,0.046296296296296294,0.1564625850340136,0.12,0.03571428571428572,0.474,0.5,1.0,0.19529411764705884
Eric Paschall,0.1895424836601307,0.05555555555555555,0.12244897959183675,0.08000000000000002,0.03571428571428572,0.485,0.37,0.767,0.2752941176470588
Chris Paul,0.4803921568627451,1.0,0.2993197278911565,0.76,0.10714285714285714,0.493,0.317,0.837,0.7505882352941176
Cameron Payne,0.35294117647058826,0.4537037037037037,0.20408163265306123,0.27999999999999997,0.10714285714285714,0.409,0.336,0.843,0.49411764705882344
Elfrid Payton,0.09803921568627452,0.18518518518518517,0.12244897959183675,0.2,0.03571428571428572,0.383,0.222,0.375,0.2352941176470588
Gary Payton II,0.23202614379084968,0.08333333333333333,0.2380952380952381,0.5599999999999999,0.10714285714285714,0.616,0.358,0.603,0.3905882352941177
Norvel Pelle,0.06535947712418301,0.0,0.1360544217687075,0.0,0.10714285714285714,0.6,0.0,0.0,0.12470588235294117
Reggie Perry,0.3006535947712418,0.1111111111111111,0.3197278911564626,0.36000000000000004,0.21428571428571427,0.506,0.188,0.6,0.41647058823529415
Reggie Perry,0.32679738562091504,0.12037037037037036,0.3469387755102041,0.4,0.25,0.5,0.188,0.6,0.43999999999999995
Reggie Perry,0.06535947712418301,0.0,0.06802721088435375,0.0,0.0,1.0,0.0,0.0,0.21176470588235294
Jamorko Pickett,0.12418300653594772,0.046296296296296294,0.17006802721088438,0.0,0.17857142857142858,0.36,0.333,0.5,0.2941176470588235
Theo Pinson,0.08169934640522876,0.08333333333333333,0.07482993197278913,0.12,0.03571428571428572,0.359,0.333,1.0,0.16
Mason Plumlee,0.2124183006535948,0.28703703703703703,0.5238095238095238,0.32000000000000006,0.25,0.641,0.0,0.392,0.5552941176470588
